Date,Calories,Weight,day,Weight_linear,Weight_spline,Calories_linear,Calories_spline,phase,fitted_weight,weight_slope
2024-07-14,1942.0,,304,63.23333333333333,62.66270656962944,1942.0,1942.0,cut,63.68252450515928,-0.020252809745358036
2024-07-15,1886.0,,305,63.12777777777778,62.57560503790783,1886.0,1886.0,cut,63.662381801022164,-0.02003174398096756
2024-07-16,1786.0,,306,63.02222222222223,62.5146069328143,1786.0,1786.0,cut,63.642462730131,-0.01980554455863389
2024-07-17,1615.0,,307,62.91666666666667,62.48312981541281,1615.0,1615.0,cut,63.622772421396036,-0.019574221335420344
2024-07-18,2069.0,,308,62.81111111111111,62.48459124676728,2069.0,2069.0,cut,63.60331599053682,-0.019337790564340672
2024-07-19,1841.0,,309,62.70555555555556,62.5224087879417,1932.75,2286.3895914048103,cut,63.58409853616798,-0.019096271271301646
2024-07-20,1857.0,62.6,310,62.6,62.6,1796.5,2138.7058641056265,cut,63.56512513566242,-0.01884968664912871
2024-07-21,1827.0,,311,62.71111111111112,62.71796758299949,1660.25,1819.9192047536296,cut,63.54640084134547,-0.01859806339314929
2024-07-22,1524.0,,312,62.82222222222222,62.86565479297082,1524.0,1524.0,cut,63.52793067640263,-0.018341433975047988
2024-07-23,1790.0,,313,62.93333333333334,63.029590024938045,1577.3333333333333,1406.80193353884,cut,63.50971963118559,-0.018079831910770377
2024-07-24,928.0,,314,63.04444444444445,63.19630167392517,1630.6666666666667,1471.7118772359372,cut,63.49177265932372,-0.017813294058418215
2024-07-25,1684.0,,315,63.15555555555556,63.35231813495621,1684.0,1684.0,cut,63.47409467403084,-0.01754186496150112
2024-07-26,2157.0,,316,63.266666666666666,63.48416780305519,1850.0,1959.462538444255,cut,63.456690544397404,-0.017265590910812516
2024-07-27,2016.0,,317,63.37777777777778,63.57837907324614,2016.0,2016.0,cut,63.439565091862534,-0.01698452030349055
2024-07-28,1817.0,,318,63.48888888888889,63.62148034055307,1753.5,1690.163210679398,cut,63.42272308654053,-0.01669870619179411
2024-07-29,1491.0,63.6,319,63.6,63.6,1491.0,1491.0,cut,63.40616924395849,-0.0164082049235977
2024-07-30,1847.0,,320,63.46666666666667,63.50713082479167,1847.0,1847.0,cut,63.389908221422374,-0.016113074751681705
2024-07-31,2280.0,,321,63.333333333333336,63.36272310085564,2280.0,2280.0,cut,63.37394461483993,-0.01581338262658013
2024-08-01,1691.0,,322,63.2,63.19329149230018,2243.0,2471.798097834725,cut,63.358282955545434,-0.015509191387981977
2024-08-02,2027.0,,323,63.06666666666666,63.02535066323357,2206.0,2417.6131582398552,cut,63.34292770688528,-0.015200571792443423
2024-08-03,2169.0,,324,62.93333333333333,62.88541527776409,2169.0,2169.0,cut,63.32788326136867,-0.014887596388035718
2024-08-04,1821.0,62.8,325,62.8,62.8,1956.0,1833.5499040592988,cut,63.31315393756752,-0.014570342872843867
2024-08-05,1743.0,,326,62.975,62.78964066329124,1743.0,1743.0,cut,63.29874397718863,-0.014248884406834843
2024-08-06,1860.0,,327,63.15,62.85095777795432,1967.0,2078.03698775229,cut,63.28465754221402,-0.01392330475482595
2024-08-07,2191.0,,328,63.325,62.97459302354745,2191.0,2191.0,cut,63.27089871223092,-0.013593687710648322
2024-08-08,1855.0,,329,63.5,63.1511880796288,1855.0,1855.0,cut,63.25747148164741,-0.0132601218525726
2024-08-09,2432.0,,330,63.675,63.37138462575655,2432.0,2432.0,cut,63.24437975722631,-0.01292269213445015
2024-08-10,1973.0,,331,63.85,63.62582434148887,2399.0,2692.19304128928,cut,63.231627355555716,-0.012581489931247821
2024-08-11,2366.0,,332,64.025,63.90514890638396,2366.0,2366.0,cut,63.21921800059829,-0.012236613561237657
2024-08-12,1935.0,64.2,333,64.2,64.2,1935.0,1935.0,cut,63.20715532139026,-0.01188815757811786
2024-08-13,2343.0,,334,64.2,64.42616324044171,2343.0,2343.0,cut,63.19544285001307,-0.011536213592696262
2024-08-14,2187.0,64.2,335,64.2,64.2,2260.2,2557.0600395418423,cut,63.18408401917586,-0.011180891624581099
2024-08-15,1726.0,63.4,336,63.4,63.4,2177.4,2409.3473765790272,cut,63.17308216044597,-0.010822288927888243
2024-08-16,2167.0,,337,63.44,62.95773384746927,2094.6,2113.204693845291,cut,63.162440502061926,-0.010460507200941532
2024-08-17,1941.0,,338,63.48,62.96232953493,2011.8,1881.974674074369,cut,63.15216216743346,-0.010095659410443622
2024-08-18,1929.0,,339,63.52,63.20805829865609,1929.0,1929.0,cut,63.142250173083426,-0.009727844997797774
2024-08-19,2249.0,,340,63.56,63.48919137492146,2249.0,2249.0,cut,63.132707427091844,-0.009357178043008693
2024-08-20,2111.0,63.6,341,63.6,63.6,2111.0,2111.0,cut,63.123536727674775,-0.008983771560977516
2024-08-21,1773.0,,342,63.35,63.41128930495411,1773.0,1773.0,cut,63.11474076157819,-0.008607731659893147
2024-08-22,2552.0,63.1,343,63.1,63.1,2552.0,2552.0,cut,63.1063221027745,-0.008229174294172026
2024-08-23,1976.0,,344,63.19230769230769,62.874577317902464,1976.0,1976.0,cut,63.09828321129265,-0.00784821570327665
2024-08-24,1960.0,,345,63.284615384615385,62.76334900246661,1960.0,1960.0,cut,63.0906264316913,-0.007464970153906829
2024-08-25,2093.0,,346,63.37692307692308,62.74961342525771,2093.0,2093.0,cut,63.083353992632304,-0.007079555271024182
2024-08-26,2178.0,,347,63.46923076923077,62.81666895784096,2178.0,2178.0,cut,63.076468005151796,-0.006692085800056684
2024-08-27,2298.0,,348,63.56153846153846,62.9478139717816,2298.0,2298.0,cut,63.06997046253525,-0.006302685088973211
2024-08-28,1940.0,,349,63.65384615384615,63.12634683864486,1940.0,1940.0,cut,63.06386323888589,-0.005911467180534184
2024-08-29,2133.0,,350,63.746153846153845,63.33556592999594,2149.0,2011.9441657126656,cut,63.05814808877223,-0.005518557513006783
2024-08-30,2358.0,64.1,351,63.83846153846154,63.55876961740013,2358.0,2358.0,cut,63.052826646763144,-0.005124073530282658
2024-08-31,2386.0,,352,63.93076923076923,63.77925627242258,2386.0,2386.0,cut,63.04790042646373,-0.004728132041087463
2024-09-01,1769.0,,353,64.02307692307693,63.98032426662857,1769.0,1769.0,cut,63.0433708205494,-0.004330863429302667
2024-09-02,2334.0,,354,64.11538461538461,64.14527197158333,1817.0,1481.2575449585024,cut,63.03923910033731,-0.003932381180386339
2024-09-03,2549.0,,355,64.2076923076923,64.25739775885205,1865.0,1591.7880567188784,cut,63.035506415361084,-0.0035328139469825715
2024-09-04,2580.0,64.3,356,64.3,64.3,1913.0,1838.9245401198148,cut,63.03217379357099,-0.003132278355858868
2024-09-05,1961.0,,357,64.2,64.2621678383564,1961.0,1961.0,cut,63.02924214104802,-0.0027308975716048662
2024-09-06,1863.0,,358,64.1,64.15615350430662,1863.0,1863.0,cut,63.02671224207814,-0.0023287913206715416
2024-09-07,1679.0,64.0,359,64.0,64.0,1939.5,1936.0441671486928,cut,63.02458475935218,-0.0019260852000731652
2024-09-08,2016.0,,360,63.925,63.81901822878604,2016.0,2016.0,cut,63.022860234231345,-0.0015228951708579075
2024-09-09,2265.0,63.9,361,63.85,63.66759069881468,1940.5,1889.10732906997,cut,63.02153908704554,-0.0011193469372135687
2024-09-10,1865.0,,362,63.775000000000006,63.60736781943598,1865.0,1865.0,cut,63.02062161719842,-0.0007155613865587422
2024-09-11,2131.0,63.7,363,63.7,63.7,2131.0,2131.0,cut,63.02010800420251,-0.00031165422195537457
2024-09-12,2154.0,,364,63.9,63.94583375256225,2154.0,2154.0,bulk,63.01999830761804,9.225255167185273e-05
2024-09-13,2064.0,64.1,365,64.1,64.1,2064.0,2064.0,bulk,63.02029246809468,0.0004960405040795498
2024-09-14,1715.0,,366,63.85,63.94274600766684,1715.0,1715.0,bulk,63.02099030816926,0.000899590395538515
2024-09-15,2038.0,63.6,367,63.6,63.6,1994.5,1990.9181244485324,bulk,63.02209153259386,0.0013027939219275217
2024-09-16,2274.0,,368,63.36666666666667,63.258840273538006,2274.0,2274.0,bulk,63.0235957295403,0.0017055142725652672
2024-09-17,1969.0,,369,63.13333333333333,63.00526445414111,1969.0,1969.0,bulk,63.025502371688084,0.002107657246005109
2024-09-18,2119.0,62.9,370,62.9,62.9,2119.0,2119.0,bulk,63.02781081678074,0.0025091045310787763
2024-09-19,2514.0,,371,62.92,62.97398389534694,2514.0,2514.0,bulk,63.03052030912658,0.002909735277967229
2024-09-20,2243.0,63.8,372,62.94,63.13899122858037,2243.0,2243.0,bulk,63.033629980502866,0.003309445462148138
2024-09-21,1766.0,,373,62.96,63.27700661414036,1766.0,1766.0,bulk,63.03713885159992,0.003708118989642628
2024-09-22,2493.0,62.5,374,62.98,63.27001466646688,1858.0,1550.3751294185613,bulk,63.04104583307159,0.0041056438072099395
2024-09-23,1950.0,63.0,375,63.0,63.0,1950.0,1950.0,bulk,63.04534972711778,0.0045019236106114136
2024-09-24,2591.0,,376,62.66666666666666,62.44407071687457,2591.0,2591.0,bulk,63.05004922861852,0.004896844256900105
2024-09-25,1908.0,,377,62.333333333333336,61.959828870004856,1908.0,1908.0,bulk,63.05514292693982,0.005290297405243413
2024-09-26,2359.0,62.0,378,62.0,62.0,2359.0,2359.0,bulk,63.06062930720434,0.005682195458570997
2024-09-27,1727.0,62.6,379,62.6,62.6,1727.0,1727.0,bulk,63.066506752205,0.006072410977431275
2024-09-28,2041.0,,380,62.400000000000006,62.58514540131842,2041.0,2041.0,bulk,63.072773543402846,0.006460868179125612
2024-09-29,1983.0,62.2,381,62.2,62.2,2118.0,2238.9096372236795,bulk,63.07942786354366,0.006847457782418095
2024-09-30,2195.0,62.3,382,62.3,62.3,2195.0,2195.0,bulk,63.086467797507865,0.0072320816355405295
2024-10-01,2206.0,63.5,383,63.5,63.5,2206.0,2206.0,bulk,63.09389133468085,0.007614639434076291
2024-10-02,1886.0,63.0,384,63.3,63.873743535312045,2121.75,2040.986380707707,bulk,63.10169637070725,0.007995056300676614
2024-10-03,1776.0,63.4,385,63.1,63.4363120390601,2037.5,1789.6077090920385,bulk,63.10988070909359,0.008373237470493677
2024-10-04,2143.0,62.9,386,62.9,62.9,1953.25,1662.1751829303507,bulk,63.118442063514095,0.008749079066679618
2024-10-05,1869.0,,387,62.9,62.792112875827726,1869.0,1869.0,bulk,63.1273780594353,0.009122508517419211
2024-10-06,2258.0,62.9,388,62.9,62.9,2258.0,2258.0,bulk,63.13668623638505,0.009493427381457309
2024-10-07,1921.0,62.9,389,62.9,62.9,1921.0,1921.0,bulk,63.14636404984999,0.009861761852825168
2024-10-08,1830.0,62.8,390,62.8,62.8,1830.0,1830.0,bulk,63.156408873388344,0.010227435217657899
2024-10-09,1769.0,62.8,391,62.8,62.8,1769.0,1769.0,bulk,63.16681800067175,0.010590355635464732
2024-10-10,1555.0,,392,63.13333333333333,63.00532590078624,1870.5,1851.0709159337664,bulk,63.17758864788196,0.010950456973842412
2024-10-11,1972.0,,393,63.46666666666666,63.36615994043412,1972.0,1972.0,bulk,63.18871795533719,0.01130766769842732
2024-10-12,1922.0,63.8,394,63.8,63.8,1922.0,1922.0,bulk,63.20020299030719,0.011661902818242236
2024-10-13,1699.0,,395,63.855555555555554,64.23384055614147,1699.0,1699.0,bulk,63.21204074868173,0.012013098379526355
2024-10-14,1762.0,,396,63.91111111111111,64.63266246792105,1762.0,1762.0,bulk,63.22422815752746,0.012361195400600877
2024-10-15,1812.0,,397,63.96666666666666,64.97094319000252,1812.0,1812.0,bulk,63.236762077315866,0.012706113979218022
2024-10-16,2262.0,,398,64.02222222222223,65.22316017704955,1714.0,1496.600706222774,bulk,63.24963930398624,0.013047791581991913
2024-10-17,1616.0,,399,64.07777777777777,65.36379088372594,1616.0,1616.0,bulk,63.26285657155856,0.013386177849916692
2024-10-18,2252.0,,400,64.13333333333333,65.36731276469544,2252.0,2252.0,bulk,63.27641055372288,0.01372121387432183
2024-10-19,1180.0,,401,64.18888888888888,65.20820327462178,1180.0,1180.0,bulk,63.29029786690759,0.014052835275061664
2024-10-20,1672.0,,402,64.24444444444444,64.86093986816873,1429.0,1034.6842004673408,bulk,63.30451507273809,0.014380990535774648
2024-10-21,1678.0,64.3,403,64.3,64.3,1678.0,1678.0,bulk,63.31905867894421,0.014705628074788517
2024-10-22,1940.0,,404,63.7,63.58298603763304,1940.0,1940.0,bulk,63.3339251435333,0.015026704727283402
2024-10-23,1569.0,63.1,405,63.1,63.1,1569.0,1569.0,bulk,63.34911087538869,0.0153441564294828
2024-10-24,1752.0,,406,63.16666666666666,63.15806590209551,1752.0,1752.0,bulk,63.36461223798697,0.015657952814507325
2024-10-25,1777.0,,407,63.23333333333333,63.39939609174932,1777.0,1777.0,bulk,63.38042555085585,0.015968051379407676
2024-10-26,1953.0,63.3,408,63.3,63.3,2061.5,2110.026485747456,bulk,63.396547092220054,0.016274400045782993
2024-10-27,2346.0,62.7,409,62.7,62.7,2346.0,2346.0,bulk,63.41297310100045,0.016576982382687788
2024-10-28,2038.0,,410,62.7,62.5398955103832,2038.0,2038.0,bulk,63.42969977968548,0.016875741013914574
2024-10-29,1778.0,62.7,411,62.7,62.7,1778.0,1778.0,bulk,63.446723295680506,0.017170646359391622
2024-10-30,1709.0,62.9,412,62.9,62.9,1709.0,1709.0,bulk,63.46403978465137,0.017461680746322372
2024-10-31,1993.0,62.9,413,63.1,63.41781981500336,1993.0,1993.0,bulk,63.48164535186345,0.017748804657102824
2024-11-01,1806.0,63.5,414,63.3,63.832618064410845,1806.0,1806.0,bulk,63.499536074902935,0.01803198155834925
2024-11-02,2264.0,63.5,415,63.5,63.5,2007.0,2033.9040612917663,bulk,63.51770800596737,0.01831121053245492
2024-11-03,2208.0,62.7,416,62.7,62.7,2208.0,2208.0,bulk,63.53615717346066,0.01858645973994063
2024-11-04,1863.0,63.7,417,63.7,63.7,1863.0,1863.0,bulk,63.55487958486903,0.018857700952246148
2024-11-05,1951.0,,418,63.5,63.91396375268317,1951.0,1951.0,bulk,63.573871228451694,0.01912490744556313
2024-11-06,1856.0,63.3,419,63.3,63.3,1856.0,1856.0,bulk,63.593128075679125,0.019388102005102326
2024-11-07,1835.0,62.8,420,62.9,62.73294110782313,1835.0,1835.0,bulk,63.61264608302203,0.01964724087149724
2024-11-08,1938.0,62.5,421,62.5,62.5,1938.0,1938.0,bulk,63.63242119425446,0.019902304945951244
2024-11-09,1978.0,62.7,422,62.7,62.7,1978.0,1978.0,bulk,63.6524493422075,0.02015330629312473
2024-11-10,2603.0,63.3,423,63.150000000000006,63.204715966864754,2603.0,2603.0,bulk,63.67272645113509,0.02040022979497754
2024-11-11,1802.0,63.6,424,63.6,63.6,1802.0,1802.0,bulk,63.69324843817511,0.020643059957651626
2024-11-12,1813.0,,425,63.3,63.51543936350285,1813.0,1813.0,bulk,63.714011216308805,0.020881818231544003
2024-11-13,1877.0,63.0,426,63.0,63.0,1877.0,1877.0,bulk,63.73501069465334,0.021116471375097017
2024-11-14,1791.0,62.4,427,62.4,62.4,1791.0,1791.0,bulk,63.756242781654144,0.02134702143982518
2024-11-15,1795.0,62.5,428,62.5,62.5,1930.0,1954.0468750341972,bulk,63.77770338673956,0.02157349748793299
2024-11-16,2162.0,,429,62.833333333333336,62.99910246155949,2069.0,2201.608456115096,bulk,63.799388421199616,0.021795882588904192
2024-11-17,2208.0,63.4,430,63.16666666666666,63.46135773862687,2208.0,2208.0,bulk,63.82129380124415,0.02201419187552271
2024-11-18,1844.0,63.5,431,63.5,63.5,1844.0,1844.0,bulk,63.84341544805086,0.022228431560951854
2024-11-19,1623.0,63.0,432,63.0,63.0,1623.0,1623.0,bulk,63.86574929158319,0.022438589062071895
2024-11-20,1710.0,62.9,433,62.85,62.70284006165836,1742.0,1658.4139980153168,bulk,63.88829126971321,0.02264469360427531
2024-11-21,1726.0,62.7,434,62.7,62.7,1861.0,1826.4912969875031,bulk,63.91103733202227,0.022846771514709967
2024-11-22,1980.0,62.7,435,62.7,62.7,1980.0,1980.0,bulk,63.933983439407314,0.023044770491450116
2024-11-23,2029.0,62.3,436,62.3,62.3,1929.3333333333333,2006.7898559098128,bulk,63.95712556760554,0.02323878686911011
2024-11-24,2199.0,62.4,437,62.4,62.4,1878.6666666666667,1935.037196668204,bulk,63.98045970649985,0.023428808534771882
2024-11-25,1828.0,,438,62.36666666666667,62.47572928682144,1828.0,1828.0,bulk,64.00398186232702,0.023614836212478472
2024-11-26,1806.0,62.7,439,62.33333333333333,62.404754601716526,1806.0,1806.0,bulk,64.02768805979271,0.023796890687558896
2024-11-27,1977.0,62.3,440,62.3,62.3,1977.0,1977.0,bulk,64.05157434239733,0.02397499735569871
2024-11-28,1874.0,62.5,441,62.3,62.2567836284877,1874.0,1874.0,bulk,64.0756367735229,0.02414920896486687
2024-11-29,1894.0,62.3,442,62.3,62.3,1894.0,1894.0,bulk,64.09987143814386,0.02431947773284075
2024-11-30,2031.0,62.4,443,62.4,62.4,1896.0,1943.021311067013,bulk,64.12427444352527,0.024485879480925142
2024-12-01,1898.0,62.6,444,62.5,62.451406987676975,1898.0,1898.0,bulk,64.14884192113821,0.024648427640983073
2024-12-02,1806.0,62.6,445,62.6,62.6,1806.0,1806.0,bulk,64.1735700257779,0.024807150566748724
2024-12-03,2309.0,62.9,446,62.9,62.9,2099.5,2035.401663379972,bulk,64.19845493871328,0.024962043720222482
2024-12-04,2393.0,62.9,447,62.9,62.9,2393.0,2393.0,bulk,64.22349286684316,0.025113167278571307
2024-12-05,2528.0,62.7,448,62.7,62.7,2528.0,2528.0,bulk,64.24868004414049,0.02526054281778064
2024-12-06,2372.0,63.2,449,63.0,62.84971907842248,2372.0,2372.0,bulk,64.27401273305983,0.025404196018759727
2024-12-07,2487.0,63.3,450,63.3,63.3,2487.0,2487.0,bulk,64.29948722412716,0.025544152239239303
2024-12-08,2404.0,63.4,451,63.65,63.79859900580468,2505.333333333333,2599.349959450408,bulk,64.32509983705741,0.02568046561878627
2024-12-09,2230.0,64.0,452,64.0,64.0,2523.6666666666665,2611.084390305401,bulk,64.35084692171299,0.025813125243108935
2024-12-10,2542.0,63.1,453,63.55,63.66838489835877,2542.0,2542.0,bulk,64.37672485765391,0.025942181869117086
2024-12-11,2477.0,63.1,454,63.1,63.1,2477.0,2477.0,bulk,64.40273005642113,0.02606764459400779
2024-12-12,2568.0,62.9,455,62.9,62.9,2568.0,2568.0,bulk,64.4288589594992,0.026189594147633482
2024-12-13,2502.0,63.7,456,63.7,63.7,2502.0,2502.0,bulk,64.45510804058426,0.026307987339772392
2024-12-14,2488.0,64.2,457,64.2,64.2,2521.0,2562.728862025174,bulk,64.48147380493451,0.026422958176297584
2024-12-15,2540.0,64.6,458,64.6,64.6,2540.0,2540.0,bulk,64.50795279067319,0.026534437760853773
2024-12-16,2338.0,64.6,459,64.6,64.6,2338.0,2338.0,bulk,64.53454156724219,0.026642532850118528
2024-12-17,2548.0,63.9,460,63.9,63.9,2548.0,2548.0,bulk,64.56123673727294,0.026747229490335183
2024-12-18,2505.0,64.7,461,64.7,64.7,2505.0,2505.0,bulk,64.58803493553981,0.026848589018631706
2024-12-19,2545.0,64.0,462,64.73333333333333,65.46042548529604,2545.0,2545.0,bulk,64.61493282898722,0.026946631511629942
2024-12-20,2337.0,64.8,463,64.76666666666667,65.52751328682591,2337.0,2337.0,bulk,64.64192711857662,0.0270413903231533
2024-12-21,2487.0,64.8,464,64.8,64.8,2487.0,2487.0,bulk,64.66901453578271,0.027132897064300703
2024-12-22,2516.0,63.6,465,63.6,63.6,2516.0,2516.0,bulk,64.69619184515464,0.027221191339540006
2024-12-23,2551.0,,466,64.06666666666666,63.42407041877016,2551.0,2551.0,bulk,64.72345584363163,0.027306273504260997
2024-12-24,2498.0,,467,64.53333333333333,64.11587271873586,2498.0,2498.0,bulk,64.75080335907732,0.027388189917587624
2024-12-25,2379.0,65.0,468,65.0,65.0,2525.333333333333,2601.990257351609,bulk,64.77823125239061,0.02746705388562513
2024-12-26,2618.0,65.0,469,65.16666666666667,65.52873933553168,2552.6666666666665,2722.005039900203,bulk,64.80573641326346,0.027542766258648044
2024-12-27,2580.0,65.6,470,65.33333333333333,65.66515368976494,2580.0,2580.0,bulk,64.83331576469826,0.02761542266564258
2024-12-28,2236.0,65.5,471,65.5,65.5,2236.0,2236.0,bulk,64.86096625793984,0.027685064605028252
2024-12-29,2493.0,65.2,472,65.15,65.14553317382757,2493.0,2493.0,bulk,64.88868487430717,0.02775166652853045
2024-12-30,2527.0,64.8,473,64.8,64.8,2527.0,2527.0,bulk,64.91646862543722,0.02781531825100103
2024-12-31,2493.0,64.8,474,64.8,64.8,2493.0,2493.0,bulk,64.94431455072562,0.02787600760996156
2025-01-01,2257.0,65.3,475,65.3,65.3,2257.0,2257.0,bulk,64.97221971736609,0.027933826014129675
2025-01-02,2522.0,64.9,476,64.9,64.9,2522.0,2522.0,bulk,65.0001812200875,0.027988717084781456
2025-01-03,2426.0,64.9,477,64.9,64.9,2426.0,2426.0,bulk,65.02819617977805,0.028040749042190782
2025-01-04,2436.0,65.5,478,65.5,65.5,2436.0,2436.0,bulk,65.05626174343834,0.02808989072526913
2025-01-05,2851.0,65.5,479,65.5,65.5,2851.0,2851.0,bulk,65.08437508199523,0.0281362753216996
2025-01-06,2397.0,66.6,480,66.6,66.6,2397.0,2397.0,bulk,65.1125333920362,0.02817986831627669
2025-01-07,2414.0,66.0,481,66.0,66.0,2414.0,2414.0,bulk,65.14073389144059,0.02822066086428284
2025-01-08,2461.0,65.0,482,65.0,65.0,2461.0,2461.0,bulk,65.16897382227079,0.028258749647136483
2025-01-09,2542.0,65.2,483,65.1,64.74225584199114,2542.0,2542.0,bulk,65.19725044462714,0.028294073441396488
2025-01-10,2505.0,65.2,484,65.2,65.2,2505.0,2505.0,bulk,65.2255610416884,0.028326683799306807
2025-01-11,2603.0,65.9,485,65.9,65.9,2603.0,2603.0,bulk,65.25390291336689,0.02835659603945828
2025-01-12,2581.0,65.9,486,65.9,65.9,2578.333333333333,2701.4879501357527,bulk,65.28227337983697,0.028383866508955673
2025-01-13,2527.0,65.9,487,65.9,65.87194613101646,2553.6666666666665,2696.208197264405,bulk,65.31066977643155,0.028408485005826378
2025-01-14,2529.0,,488,65.9,65.92642886670508,2529.0,2529.0,bulk,65.33908945525566,0.028430410089678542
2025-01-15,2352.0,65.9,489,65.9,65.9,2352.0,2352.0,bulk,65.3675297810709,0.028449781783853233
2025-01-16,2620.0,65.9,490,65.9,65.9,2620.0,2620.0,bulk,65.39598813415189,0.02846648701577692
2025-01-17,2491.0,66.5,491,66.5,66.5,2491.0,2491.0,bulk,65.42446190525322,0.028480620924753453
2025-01-18,2536.0,66.8,492,66.8,66.8,2536.0,2536.0,bulk,65.45294849655947,0.028492140677845633
2025-01-19,2072.0,67.7,493,67.3,67.56029364049992,2072.0,2072.0,bulk,65.48144531869892,0.028501089023317643
2025-01-20,1924.0,67.8,494,67.8,67.8,2113.0,1966.7712033412931,bulk,65.50994979283914,0.028507469327957818
2025-01-21,2154.0,66.9,495,66.9,66.9,2154.0,2154.0,bulk,65.53845934467017,0.028511185014323814
2025-01-22,2259.0,67.1,496,67.1,67.1,2259.0,2259.0,bulk,65.56697140662149,0.02851244481630507
2025-01-23,2259.0,67.3,497,67.24,67.71883572277535,2259.0,2259.0,bulk,65.59548341425223,0.02851113000659211
2025-01-24,2345.0,66.6,498,67.38,68.27129478363001,2267.5,2238.139168879579,bulk,65.62399280702199,0.028507258766434045
2025-01-25,2276.0,67.4,499,67.52,68.58433598309699,2276.0,2276.0,bulk,65.65249702528214,0.028500767049166598
2025-01-26,2296.0,66.9,500,67.66,68.48491812170933,2296.0,2296.0,bulk,65.68099350869659,0.02849175634812203
2025-01-27,2122.0,67.8,501,67.8,67.8,2122.0,2122.0,bulk,65.70947969716526,0.02848021133938043
2025-01-28,2603.0,66.7,502,66.7,66.7,2603.0,2603.0,bulk,65.73795302598623,0.028466037038536268
2025-01-29,2445.0,,503,66.86666666666667,66.33932615801085,2445.0,2445.0,bulk,65.76641092766377,0.02844927867163468
2025-01-30,2399.0,,504,67.03333333333333,66.6564514049466,2399.0,2399.0,bulk,65.79485082806183,0.02843006656559529
2025-01-31,2284.0,67.2,505,67.2,67.2,2182.0,2191.302334822225,bulk,65.82327014586232,0.028408157124815148
2025-02-01,1965.0,,506,67.45,67.58598816845996,1965.0,1965.0,bulk,65.85166629259402,0.028383658890855184
2025-02-02,1977.0,67.7,507,67.7,67.7,1977.0,1977.0,bulk,65.88003666824167,0.028356678485745117
2025-02-03,2008.0,67.7,508,67.7,67.7,2008.0,2008.0,bulk,65.9083786616066,0.028326910724274512
2025-02-04,1966.0,68.1,509,68.1,68.1,1966.0,1966.0,bulk,65.93668964963302,0.02829464953938062
2025-02-05,2241.0,68.2,510,67.9,68.08967550504933,2241.0,2241.0,bulk,65.96496699389014,0.028259609547731657
2025-02-06,2275.0,67.7,511,67.7,67.7,2275.0,2275.0,bulk,65.99320804245504,0.028222018408167553
2025-02-07,1705.0,67.3,512,67.3,67.3,1705.0,1705.0,bulk,66.02141012344718,0.02818172846730249
2025-02-08,1967.0,67.1,513,67.1,67.1,1967.0,1967.0,bulk,66.0495705494832,0.028138629376428526
2025-02-09,2068.0,,514,66.85,66.73783253867963,2068.0,2068.0,bulk,66.07768661024727,0.02809298474394003
2025-02-10,2379.0,66.6,515,66.6,66.6,2379.0,2379.0,bulk,66.10575557839321,0.028044516948947756
2025-02-11,2492.0,67.1,516,67.1,67.1,2492.0,2492.0,bulk,66.13377470075055,0.027993247689176808
2025-02-12,2678.0,67.8,517,67.8,67.8,2426.5714285714284,2462.8940922637444,bulk,66.16174120098137,0.027939244240234494
2025-02-13,,,518,67.6,68.16068177198072,2361.1428571428573,2373.200878579646,bulk,66.18965228025318,0.027882376877149305
2025-02-14,,,519,67.39999999999999,68.15715616359357,2295.714285714286,2252.008209777947,bulk,66.21750511155425,0.027822760999166956
2025-02-15,,,520,67.19999999999999,67.8943741785202,2230.285714285714,2128.4039366888896,bulk,66.24529683872596,0.02776019624306514
2025-02-16,,,521,67.0,67.47728682044233,2164.8571428571427,2031.4759101427176,bulk,66.27302457989335,0.02769484069607605
2025-02-17,2201.0,,522,66.8,67.0108450930417,2099.428571428572,1990.3119809696736,bulk,66.30068542156101,0.02762640287166107
2025-02-18,2034.0,66.6,523,66.6,66.6,2034.0,2034.0,bulk,66.32827642097534,0.02755511370118313
2025-02-19,2317.0,,524,66.4,66.3290895785339,2086.0,2147.342407314973,bulk,66.35579460041116,0.027480741754952003
2025-02-20,2138.0,66.2,525,66.2,66.2,2138.0,2138.0,bulk,66.38323695108834,0.027403407989960254
2025-02-21,2007.0,66.8,526,66.31428571428572,66.19198025423663,1967.5,1893.3778785382744,bulk,66.41060042909693,0.027322934816117105
2025-02-22,1797.0,,527,66.42857142857143,66.27618247086924,1797.0,1797.0,bulk,66.43788195458879,0.02723956080300146
2025-02-23,1985.0,66.4,528,66.54285714285714,66.42173456447007,1985.0,1985.0,bulk,66.46507841391713,0.027152857600161916
2025-02-24,1769.0,,529,66.65714285714286,66.59776444961132,1769.0,1769.0,bulk,66.49218665400612,0.027063080695792035
2025-02-25,1953.0,,530,66.77142857142857,66.77340004086523,1953.0,1953.0,bulk,66.51920348293811,0.026970035208861987
2025-02-26,1705.0,,531,66.88571428571429,66.91776925280406,1705.0,1705.0,bulk,66.54612567213952,0.026873786615411177
2025-02-27,2046.0,67.0,532,67.0,67.0,2046.0,2046.0,bulk,66.57294995228062,0.026774236750407947
2025-02-28,2031.0,67.0,533,67.0,67.0,2005.875,2396.7720527256847,bulk,66.59967301151502,0.02667130351194184
2025-03-01,1693.0,67.1,534,67.05,66.97127177235357,1965.75,2543.9424057001047,bulk,66.62629149997672,0.026565098654055912
